Sentiment,Text
1,Locks' Quest &amp; archineers!  def: archineer = architect +  i might've gone for civil E if the school called them archineers T.T
1," Yay! I voted for you.  (had to lie about my age to do it, too haha)"
1," Your song has been voted 'a hit' with 3 to 1 votes. Congratulations, it will be played on Monday again for a new vote "
1," on the flip side to support your newly found feminism, if ya wanna buy dinner thats cool too  "
1, My MP wanna leave at 8 in d morning (Sh*t)
1," dethrone MY paper? how dare you! lol I heart the , but then again, everyone loves an underdog.. "
1, MEEE???  I'm Canadian TOO! New Brunswick- but live in the US now  &lt;3 And I wrote to the Hills to put you on the show more!
1,voted for shaun  ANTTT  's main man spoke to meeeeeeh. LOL
1,BB  ♥ I think ALL the non housemates should be voted off tbh.. then should be replaced by lots of fitty ladss  ;) haa!
1, Mikogo! But I guess that's a bias vote  Take it easy. Cheers! Andrew
1, it's my government name  and i have a tonguering tooo!!  and  lol.. (thought i'd join in!) 
1, thanks for the vote Dennis! 
1, Heck yeah! Bullets is a reeeal oldie but goodie 
1,any US citizen willing to marry/adopt me? Let me know! 
1, u should vote for me      Hahaha
1, It's already come out in the US.(it said may 19th) So hopefully we wont have to wait that long!  Another programme to watch!
1,"hey girls ,am going to civil war react today in mclean co. have a great day byeeeeeeeeeeeeeeeee LUV YALL "
1,"I am voting for , , and  every 20 minutes in  "
1,Nu talar H.E Mr Martin Ihoegiab Unhomoibi President of the Human Rights Council - han har jag l�st om i en kurs 
1, hey  you might win it then. 6 votes aren't a lot
1,Political cartoon due at the beginning of the hour tomorrow. See you then!  
1,guys pls vote for archie here! he has to be !  
1, Ahmets  turkish Wang Dynasty Chinese or the Plugh Inn (pub) ;)
1,"Jason Mraz is still serenading me, while I read &quot;Judicial Supervision of Executive Action in the Commonwealth Caribbean&quot;.  BBL! "
1, i think spymaster is an official coverup to overthrow governments in 2nd life 
1, damn you and your fitness campaign anyway!! Morning 
1,home from shopping  my feet hurt so bad! vote for demi for her 3 teen choice awards!!!!
1,Yessshh.. JB have 9 nominations.. even Frankie  vote?
1,"No tan whatsoever, (N)  Need to buy some new jewelry and hair dye  So glad diversity won (This loser voted for them to win :L)"
1, YOUR SON IS THE BEST KID EVER!!!  I knew there was a reason he's Emperor of the clubhouse!  GENIUS! 
1,vote for teen choice awards! twilight is nomintaed for 12 awards. and yes  taylor is nominated for fresh faces 
1,"H the U.S., not yet peeps, LOL. "
1, voted 
1," Hey, parties can start with 0 people. Take, for instance, the Green Party, they STILL have no followers. "
1, i'm voting for you right now on   WOOT WOOT.
1,"Up early to do some work before going to work   Car's parked out front, so if I get my stuff done, I can vote early rather than late."
1, AWW DONT CRY MILEY! PS: GOOD LUCK AT THE MTV AWARDS&lt;3  i voted for you!
1," I'm sure you will be gorgeous!  I really wanted to vote for you, but I couldn't registrate."
1,  woohoo! just voted for jen! 
1," - yay - you heard me.    all is well.  hubby defended thesis on friday - committee voted unanimously to accept as is. wow, eh?"
1, LOL! I used to chase Taufik around till I developed a tiny phobia..I love both of them..I voted for both 
1, Where I can vote for Youu ? I Looove yoou Please answer my Question ... ohh I come from Germany  Answer Pleaasee! ;)
1,"WTF MAN, it won't let me vote! i only got to vote for the first category, the favorite movie. i picked HSM 3 &amp; twilight "
1, have fun citizen 
1,"    Umm, don't forget that you're all gay, SOCIALIST, atheists. "
1," (Vote anyway, who knows.  )"
1, sure I'd try - but you could never hit it! Here's some Radical good times (courtesy   ME).   
1,Please vote for me! I'm on page 2 but I wantz to be Top Animal Twitterer:  Tell ur anipalz Vote Flower 
1, im gonna vote for you next year 
1, No straw but thanks for the set of twins! 
1,Combat-themed marketing jargon certainly takes on a whole new meaning when actually working w/ the military. They're probably worse! 
1,"Republicans just love spoiled, drunken frat boys. They can't get enough!  Fine by me - we'll keep winning. "
1,"Trying to finish Subspace Emissary on Intense, I get that inevitable &quot;CONTINUE?&quot; voice a lot "
1, Congratulations .. me and mi friends will vote lol 
1, It's MEEEEEH! Accidental Presidency from Nano! 
1, cheers to that!! I hope kris wins since danny is voted off  
1," Good! Already had my breakfast, awaiting the FA Cup final (English football equivalent to the US Superbowl). How about you? "
1,Christ alone can bring lasting peace - peace with God - peace among men and nations - and peace within our hearts. Billy Graham 
1," some justice then, kids all big and stroppy "
1,i won a coconut yesterday  so happy i suppose i done the sympathy vote haha oh well  i wanna go into town maaaaan! come with me?
1,"3 days of non-stop runescape playing. Level 100 combat, here I come. 99 fishing, here I come. "
1, Federal Vision enquiries clearly gave you away as an associate  I know what you're up to this week!
1,"Had such gd time  gig,nw ave no  2 vote 4  which every1 should do "
1,IT WAS SAID THERE WOULD BE A BLACK PRESIDENT WHEN PIGS COULD FLY...100 DAYS LATER...SWINE FLU!!!  HA HA HA  just playing with you 
1,  I was hope-n you would say Yes dud i  think you would kill that show LoL you got my VOTE! 
1, done.  how many times to we get to vote per day?
1, YO dude how was the movie enchanted and also if you could tell Miley that i can't vote it won't let me that would be grand thx 
1,Getting hair dyed later - have only had highlights once before. Might go a bit more radical this time. Have told Loved Husb will go pink 
1, people who vote bnp aren't inbred chavs or nutjobs.  members of the bnp are.  there's a big difference 
1, the premier league crown will be back at Chelsea next season 
1, I'm pretty sure I agree with all of your recent  the gym one on  but immigration too 
1, - I voted! 
1, lady got news for u. I quit the US end of July last year  Am now back in India &amp; full settled out here
1,"Předvolební vášně se rozhořely až příliš. Pokud nechceme, aby naši nažhavení politici zapálili Evropu, bylo by dobré je trochu přiDusit "
1,Just got my invitation in the mail for the Rap Screening for the Grammy's next year. I'm excited to vote on good music 
1," Nicely done  My idea of Slipstream's army has 3 divisions, each homaging a group of Seekers in G1."
1, Yippie! At least something good happens when Congress comes to rule 
1,the letter I got today from my ex in the military really was the highlight of my day 
1," No big deal or anything, but Michael Thot (from Kid Nation) FINALLY accepted me on facebook.  ♥"
1, I voted  Multiple times  But it's not on TV here tonight  I wonder when I'll see 
1, lump! presidents of the usa! what do i win? 
1, voted 
1,  I don't care ;P.. I will post everyday a shout out to vote for u and ellapaige!  cause demiswissfan loves YOU&lt;3
1,"Wheel Clampers Campaign, need 1000 members - PLS Join  "
1, i voted for you and got a few others to vote too i've seen all those movies and honestly thought yours was the best 
1," Et tu, Brute?  Fox Nation is an *opinion* site. I expect stuff like that there. Just like I expect anti-cons from liberal site"
1,is going to the opening ceremony of the first session of the southern sudan legislative assembly!! The police band will be playing 
1,My husband is going to come no matter WHAT in June. Screw the military and their funding issues. We will sell stuff to get him home. 
1, OMG! I'm so happy you got nominated for 10 Teen Choice awards! I bet you'll win at least 4 or 5! 
1," i wonder if doing away with secret voting would help? I voted LibDem, I don't care if the world  I'd do it again! "
1, -  - I think she has just initiated me into her army of nappers! :S  
1,is happy her inlaws managed to get her a &quot;Cutterfly&quot; in the US ... Taaaaa!! 
1," woo hoo, thank u!!  completely off the cuff &amp;just saw it  i wanted it 2do justice to    &amp; "
1, We are emissaries of  together. Love is the new hate. 
1,watching because i said so. then army wives at 10  school in the am. last week  10 days til birthday.
1,"Teen Choice Awards 2009, vote vote voting "
1,Lars Rasmussen (and his team) for president 
1,Happy Samoan Independence Day fresh whuns!!!! 
1,the revolution will not be televised!   will be available on the internet  
1, Surprised popping off Ethan? Does that include the army in Europe please?  x
1,"Vote at the poll, guys. "
1,congrats  for winning best song in a movie!  im so happy for you and i voted at least a million times YOU GO GIRL!!! ILYYY
1, You will have my vote in 2010 and I'll &quot;work for food&quot; on your south Florida campaign. 
1,On our way to Bush Gardens today with two of the beautiful families the army has allowed us to meet.  I MIGHT ride the Griffion today!! 
1," Thanks mate, &quot;The security risks of Web 2.0&quot; - not revolutionary but still important "
1," Please vote 4 me 4 the B96 Summer Bash in my hometown, Chitown! I'm a finalist!  Thanks "
1,"Going to bed now!  Nyt! Keep voting please, every 20 mins. For Ms. Twitterworld!   I'm way behind, so i need support. XO"
1,i voted for   good luck 
1,think imma call it a  u havent already show me sum love and vote  thxs!! 
1, YES! I love gavin! I'm totally voting for him too 
1," haha, anyway that's *my* word! *I* zing people! only the Tsar may zing "
1," that is  used to think my sister was my mom. also, fyi, caitlin's army boy is now out of the picture! "
1, Hi i voted for  like everyday and am voting now too 
1,"Blog about my trip to Poland, like I promised!  and vote in my poll "
1," i have feelings too, and my feelings are 'pissed'.. if i come off as mean, too bad huh? more ppl that love me than hate me "
1,woopsehh voted shaheen insteada Aidan.. there goes 50p of my credit  x
1,Hey  wer can we vote!? 
1, i posted another poll check it out and cast your vote 
1, S though my reasons are so selfish.. i will get onyl my own vote.. the post on Mayawati is there now! 
1, I still think you should have won the election 
1,Free  John Mayor is amazing 
1," he really is!  i dont know who to vote for, i quite like diversity "
1,Writing a paper and eating a skinny cow! Not bad  Waiting for &quot;Army Wives&quot; to come on tonight  Can't wait!!!!
1, Haha of course I'll do what time is it in the USA? 
